pack_v_max,pack_v_ptp,pack_v_kurtosis,pack_v_skew,pack_v_meandiff,pack_p_ptp,pack_p_kurtosis,pack_p_skew,pack_p_meandiff,dqdv_peak_05,dqdv_05_ptp,dqdv_peak_10,dqdv_10_ptp,window_range,window_range_idx,window_median,order_id,rated_energy,rated_voltage,rated_capacity,y_t
121.2177,0.2479999999999904,-0.9540026274060476,-0.4481759025108949,0.0006220735785952,22.09270000000106,-0.952696304976736,-0.4064509056159935,0.0497682274247481,6.644739694444445,0.0,6.644739694444445,0.0,time_150_160,0.0,0,19 0017-271Ah-toXY.xlsx,26.016,96.0,271,0.7835
121.2177,0.2479999999999904,-0.6610810301257799,-0.5480895285480063,0.0,22.09270000000106,-0.6279956782059513,-0.5325146740651249,0.0,2.489024666666667,0.0,2.489024666666667,0.0,time_160_170,0.0,0,19 0017-271Ah-toXY.xlsx,26.016,96.0,271,0.7835
108.42423333333332,14.178233333333338,-0.3304407356541294,-0.7498338075929699,0.0246577971014492,1419.1647666666686,-0.3277899619438984,-0.7512841553367082,2.468112637681162,1.4168044444444443,1.305691037037037,2.639140333333332,2.416909844444443,energy_0_10,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
109.685,1.2524999999999975,0.542525907396501,-0.9287707684613898,0.0020072115384615,125.26555999999982,0.5218158828614006,-0.9225076714059276,0.2007460897435894,8.973221455555557,6.88967318888889,11.028985285185186,4.722591237037037,energy_10_20,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
109.375,0.0619999999999976,-1.4399343566906568,0.6270679711125972,0.0009538461538461,5.018999999999323,-1.2818112172944631,0.6124128297020602,0.0633128205128182,1.2642107314814812,0.0,1.2642107314814812,0.0,energy_20_30,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
109.251,0.2480000000000046,-0.7673317509295927,0.4347565855603092,0.0004133333333333,13.751600000000508,-0.6947528894951893,0.3137665857317163,0.020666666666666,4.166640833333334,0.0,4.166640833333334,0.0,energy_20_30,1.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
108.4449,0.2480000000000046,0.4599490543416062,1.0578709713279384,-0.0008701754385965,2.481800000000021,1.1636016479109994,1.271640796039947,-0.0087080701754386,0.7922266666666666,0.0,0.7922266666666666,0.0,energy_20_30,2.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
111.87586666666668,0.8887666666666689,-1.272280178286304,-0.1139971824835039,0.0011512521588946,88.88773333333302,-1.2782878590013835,-0.1248036328645745,0.1151395509499132,11.307034944444446,1.1668630000000029,21.447206888888893,0.0,energy_30_40,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
112.0412,0.161200000000008,,,0.0002058748403576,17.511280000000625,-0.6796983034852193,-0.7600108070325965,0.0205900127713919,21.752955333333336,0.0,21.752955333333336,0.0,energy_40_50,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
112.0412,0.0,,,0.0,2.778599999999642,2.6056143153875304,0.0715854569602173,0.0,12.640456111111114,0.0,12.640456111111114,0.0,energy_50_60,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
104.95616666666668,10.71016666666668,-0.5111829072751299,-0.6392703196806012,0.0358199554069119,1072.401733333334,-0.5086462519954926,-0.6390060716173497,3.586627870680047,0.833486037037037,0.7223726296296297,1.4168620814814814,1.1946315925925926,time_0_10,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
108.62272666666668,3.650026666666662,-1.133840151489054,-0.2590856983925196,0.0122074470457078,365.04786666666587,-1.1389042226608883,-0.2545331994223153,1.2208958751393508,1.5557002222222225,1.1945443333333334,2.5280390962962964,0.8611140962962962,time_10_20,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
109.313,0.6820000000000022,-0.03689619465184,-1.0177377611588787,0.0022809364548495,68.20850000000064,-0.0546471931101555,-1.0240550303514695,0.2281220735785974,4.972787111111111,1.6390921111111103,8.306482111111112,0.0,time_20_30,0.0,0,33 02 满充 260003-1-8-605 - 副本.xlsx,26.016,96.0,271,0.8079000000000001
